Day: 1.Jan.1650, FoolMoon: false, citizens: 49, action: Alissa Kuphal (Werewolf) go out from village
Day: 11.May.1659, FoolMoon: false, citizens: 1, action: Shena Brown (Werewolf) drink tea with Shena Brown (Werewolf)
Day: 12.May.1659, FoolMoon: false, citizens: 1, action: Shena Brown (Werewolf) drink tea with Shena Brown (Werewolf)
Day: 13.May.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 14.May.1659, FoolMoon: false, citizens: 1, action: Shena Brown (Werewolf) drink tea with Shena Brown (Werewolf)
Day: 15.May.1659, FoolMoon: false, citizens: 1, action: Shena Brown (Werewolf) drink tea with Shena Brown (Werewolf)
Day: 16.May.1659, FoolMoon: false, citizens: 2, action: Stephen Langosh (Vampire) come to village
Day: 17.May.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 18.May.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 19.May.1659, FoolMoon: false, citizens: 2, action: Stephen Langosh (Vampire) drink tea with Shena Brown (Werewolf)
Day: 20.May.1659, FoolMoon: false, citizens: 3, action: Toby Miller (Peasant) come to village
Day: 21.May.1659, FoolMoon: false, citizens: 2, action: Toby Miller (Peasant) go out from village
Day: 22.May.1659, FoolMoon: false, citizens: 2, action: Shena Brown (Werewolf) drink tea with Stephen Langosh (Vampire)
Day: 23.May.1659, FoolMoon: false, citizens: 1, action: Shena Brown (Werewolf) go out from village
Day: 24.May.1659, FoolMoon: false, citizens: 1, action: Stephen Langosh (Vampire) drink tea with Stephen Langosh (Vampire)
Day: 25.May.1659, FoolMoon: false, citizens: 2, action: Julio Hilpert (Witch) come to village
Day: 26.May.1659, FoolMoon: false, citizens: 1, action: Stephen Langosh (Vampire) go out from village
Day: 27.May.1659, FoolMoon: false, citizens: 0, action: Julio Hilpert (Witch) go out from village
Day: 28.May.1659, FoolMoon: false, citizens: 1, action: Dean McDermott (Werewolf) come to village
Day: 29.May.1659, FoolMoon: false, citizens: 1, action: Dean McDermott (Werewolf) drink tea with Dean McDermott (Werewolf)
Day: 30.May.1659, FoolMoon: false, citizens: 0, action: Dean McDermott (Werewolf) go out from village
Day: 31.May.1659, FoolMoon: false, citizens: 1, action: Cory Collier (Witch) come to village
Day: 1.Jun.1659, FoolMoon: false, citizens: 2, action: Elton Johnston (Peasant) come to village
Day: 2.Jun.1659, FoolMoon: false, citizens: 2, action: Elton Johnston (Peasant) drink tea with Cory Collier (Witch)
Day: 3.Jun.1659, FoolMoon: false, citizens: 2, action: Cory Collier (Witch) drink tea with Cory Collier (Witch)
Day: 4.Jun.1659, FoolMoon: false, citizens: 1, action: Elton Johnston (Peasant) go out from village
Day: 5.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 6.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 7.Jun.1659, FoolMoon: true, citizens: 1, action: Sleeping....
Day: 8.Jun.1659, FoolMoon: false, citizens: 2, action: Latia Kozey (Peasant) come to village
Day: 9.Jun.1659, FoolMoon: false, citizens: 2, action: Cory Collier (Witch) drink tea with Latia Kozey (Peasant)
Day: 10.Jun.1659, FoolMoon: false, citizens: 1, action: Cory Collier (Witch) go out from village
Day: 11.Jun.1659, FoolMoon: false, citizens: 1, action: Latia Kozey (Peasant) drink tea with Latia Kozey (Peasant)
Day: 12.Jun.1659, FoolMoon: false, citizens: 1, action: Latia Kozey (Peasant) drink tea with Latia Kozey (Peasant)
Day: 13.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 14.Jun.1659, FoolMoon: false, citizens: 1, action: Latia Kozey (Peasant) drink tea with Latia Kozey (Peasant)
Day: 15.Jun.1659, FoolMoon: false, citizens: 2, action: Abbey Bins (Peasant) come to village
Day: 16.Jun.1659, FoolMoon: false, citizens: 1, action: Abbey Bins (Peasant) go out from village
Day: 17.Jun.1659, FoolMoon: false, citizens: 1, action: Latia Kozey (Peasant) drink tea with Latia Kozey (Peasant)
Day: 18.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 19.Jun.1659, FoolMoon: false, citizens: 1, action: Latia Kozey (Peasant) drink tea with Latia Kozey (Peasant)
Day: 20.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 21.Jun.1659, FoolMoon: false, citizens: 0, action: Latia Kozey (Peasant) go out from village
Day: 22.Jun.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 23.Jun.1659, FoolMoon: false, citizens: 1, action: Ora Hackett (Vampire) come to village
Day: 24.Jun.1659, FoolMoon: false, citizens: 1, action: Ora Hackett (Vampire) drink tea with Ora Hackett (Vampire)
Day: 25.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 26.Jun.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 27.Jun.1659, FoolMoon: false, citizens: 0, action: Ora Hackett (Vampire) go out from village
Day: 28.Jun.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 29.Jun.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 30.Jun.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 1.Jul.1659, FoolMoon: false, citizens: 1, action: Hunter Lubowitz (Peasant) come to village
Day: 2.Jul.1659, FoolMoon: false, citizens: 0, action: Hunter Lubowitz (Peasant) go out from village
Day: 3.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 4.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 5.Jul.1659, FoolMoon: true, citizens: 0, action: Sleeping....
Day: 6.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 7.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 8.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 9.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 10.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 11.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 12.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 13.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 14.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 15.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 16.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 17.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 18.Jul.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 19.Jul.1659, FoolMoon: false, citizens: 1, action: Dortha Huel (Witch) come to village
Day: 20.Jul.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 21.Jul.1659, FoolMoon: false, citizens: 1, action: Dortha Huel (Witch) drink tea with Dortha Huel (Witch)
Day: 22.Jul.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 23.Jul.1659, FoolMoon: false, citizens: 2, action: Carly Veum (Peasant) come to village
Day: 24.Jul.1659, FoolMoon: false, citizens: 2, action: Carly Veum (Peasant) drink tea with Dortha Huel (Witch)
Day: 25.Jul.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 26.Jul.1659, FoolMoon: false, citizens: 2, action: Carly Veum (Peasant) drink tea with Carly Veum (Peasant)
Day: 27.Jul.1659, FoolMoon: false, citizens: 2, action: Dortha Huel (Witch) drink tea with Dortha Huel (Witch)
Day: 28.Jul.1659, FoolMoon: false, citizens: 1, action: Dortha Huel (Witch) go out from village
Day: 29.Jul.1659, FoolMoon: false, citizens: 2, action: Ngoc Batz (Vampire) come to village
Day: 30.Jul.1659, FoolMoon: false, citizens: 3, action: Quiana Pacocha (Werewolf) come to village
Day: 31.Jul.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 1.Aug.1659, FoolMoon: false, citizens: 3, action: Ngoc Batz (Vampire) drink tea with Quiana Pacocha (Werewolf)
Day: 2.Aug.1659, FoolMoon: true, citizens: 2, action: MurderException Carly Veum (Peasant) has been killed by Quiana Pacocha (Werewolf)
Day: 3.Aug.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 4.Aug.1659, FoolMoon: false, citizens: 2, action: Ngoc Batz (Vampire) drink tea with Quiana Pacocha (Werewolf)
Day: 5.Aug.1659, FoolMoon: false, citizens: 2, action: Ngoc Batz (Vampire) drink tea with Ngoc Batz (Vampire)
Day: 6.Aug.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 7.Aug.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 8.Aug.1659, FoolMoon: false, citizens: 3, action: Kaitlin Beer (Werewolf) come to village
Day: 9.Aug.1659, FoolMoon: false, citizens: 3, action: Ngoc Batz (Vampire) drink tea with Kaitlin Beer (Werewolf)
Day: 10.Aug.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 11.Aug.1659, FoolMoon: false, citizens: 3, action: Kaitlin Beer (Werewolf) drink tea with Quiana Pacocha (Werewolf)
Day: 12.Aug.1659, FoolMoon: false, citizens: 4, action: Floy Gorczany (Werewolf) come to village
Day: 13.Aug.1659, FoolMoon: false, citizens: 3, action: Ngoc Batz (Vampire) go out from village
Day: 14.Aug.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 15.Aug.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 16.Aug.1659, FoolMoon: false, citizens: 3, action: Sleeping....
Day: 17.Aug.1659, FoolMoon: false, citizens: 2, action: Kaitlin Beer (Werewolf) go out from village
Day: 18.Aug.1659, FoolMoon: false, citizens: 1, action: Floy Gorczany (Werewolf) go out from village
Day: 19.Aug.1659, FoolMoon: false, citizens: 0, action: Quiana Pacocha (Werewolf) go out from village
Day: 20.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 21.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 22.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 23.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 24.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 25.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 26.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 27.Aug.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 28.Aug.1659, FoolMoon: false, citizens: 1, action: Janita Moore (Peasant) come to village
Day: 29.Aug.1659, FoolMoon: false, citizens: 1, action: Janita Moore (Peasant) drink tea with Janita Moore (Peasant)
Day: 30.Aug.1659, FoolMoon: true, citizens: 2, action: Sherman Prohaska (Peasant) come to village
Day: 31.Aug.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 1.Sep.1659, FoolMoon: false, citizens: 2, action: Sherman Prohaska (Peasant) drink tea with Sherman Prohaska (Peasant)
Day: 2.Sep.1659, FoolMoon: false, citizens: 2, action: Janita Moore (Peasant) drink tea with Sherman Prohaska (Peasant)
Day: 3.Sep.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 4.Sep.1659, FoolMoon: false, citizens: 1, action: Sherman Prohaska (Peasant) go out from village
Day: 5.Sep.1659, FoolMoon: false, citizens: 2, action: Keenan Considine (Witch) come to village
Day: 6.Sep.1659, FoolMoon: false, citizens: 1, action: Keenan Considine (Witch) go out from village
Day: 7.Sep.1659, FoolMoon: false, citizens: 1, action: Janita Moore (Peasant) drink tea with Janita Moore (Peasant)
Day: 8.Sep.1659, FoolMoon: false, citizens: 1, action: Janita Moore (Peasant) drink tea with Janita Moore (Peasant)
Day: 9.Sep.1659, FoolMoon: false, citizens: 2, action: Dallas Mann (Werewolf) come to village
Day: 10.Sep.1659, FoolMoon: false, citizens: 1, action: Dallas Mann (Werewolf) go out from village
Day: 11.Sep.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 12.Sep.1659, FoolMoon: false, citizens: 0, action: Janita Moore (Peasant) go out from village
Day: 13.Sep.1659, FoolMoon: false, citizens: 1, action: Tammera Kautzer (Werewolf) come to village
Day: 14.Sep.1659, FoolMoon: false, citizens: 0, action: Tammera Kautzer (Werewolf) go out from village
Day: 15.Sep.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 16.Sep.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 17.Sep.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 18.Sep.1659, FoolMoon: false, citizens: 1, action: Sumiko Morar (Werewolf) come to village
Day: 19.Sep.1659, FoolMoon: false, citizens: 1, action: Sumiko Morar (Werewolf) drink tea with Sumiko Morar (Werewolf)
Day: 20.Sep.1659, FoolMoon: false, citizens: 1, action: Sumiko Morar (Werewolf) drink tea with Sumiko Morar (Werewolf)
Day: 21.Sep.1659, FoolMoon: false, citizens: 1, action: Sumiko Morar (Werewolf) drink tea with Sumiko Morar (Werewolf)
Day: 22.Sep.1659, FoolMoon: false, citizens: 0, action: Sumiko Morar (Werewolf) go out from village
Day: 23.Sep.1659, FoolMoon: false, citizens: 1, action: Rossana Jacobson (Peasant) come to village
Day: 24.Sep.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 25.Sep.1659, FoolMoon: false, citizens: 0, action: Rossana Jacobson (Peasant) go out from village
Day: 26.Sep.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 27.Sep.1659, FoolMoon: true, citizens: 0, action: Sleeping....
Day: 28.Sep.1659, FoolMoon: false, citizens: 1, action: Fredric Trantow (Witch) come to village
Day: 29.Sep.1659, FoolMoon: false, citizens: 1, action: Fredric Trantow (Witch) drink tea with Fredric Trantow (Witch)
Day: 30.Sep.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 1.Oct.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 2.Oct.1659, FoolMoon: false, citizens: 1, action: Fredric Trantow (Witch) drink tea with Fredric Trantow (Witch)
Day: 3.Oct.1659, FoolMoon: false, citizens: 1, action: Fredric Trantow (Witch) drink tea with Fredric Trantow (Witch)
Day: 4.Oct.1659, FoolMoon: false, citizens: 0, action: Fredric Trantow (Witch) go out from village
Day: 5.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 6.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 7.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 8.Oct.1659, FoolMoon: false, citizens: 1, action: Dominick Parisian (Vampire) come to village
Day: 9.Oct.1659, FoolMoon: false, citizens: 1, action: Dominick Parisian (Vampire) drink tea with Dominick Parisian (Vampire)
Day: 10.Oct.1659, FoolMoon: false, citizens: 1, action: Dominick Parisian (Vampire) drink tea with Dominick Parisian (Vampire)
Day: 11.Oct.1659, FoolMoon: false, citizens: 1, action: Dominick Parisian (Vampire) drink tea with Dominick Parisian (Vampire)
Day: 12.Oct.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 13.Oct.1659, FoolMoon: false, citizens: 2, action: Raymon Bahringer (Vampire) come to village
Day: 14.Oct.1659, FoolMoon: false, citizens: 1, action: Dominick Parisian (Vampire) go out from village
Day: 15.Oct.1659, FoolMoon: false, citizens: 2, action: Louis Bins (Witch) come to village
Day: 16.Oct.1659, FoolMoon: false, citizens: 2, action: MurderException Louis Bins (Witch) turned into a vampire by Raymon Bahringer (Vampire)
Day: 17.Oct.1659, FoolMoon: false, citizens: 1, action: Louis Bins (Vampire) go out from village
Day: 18.Oct.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 19.Oct.1659, FoolMoon: false, citizens: 0, action: Raymon Bahringer (Vampire) go out from village
Day: 20.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 21.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 22.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 23.Oct.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 24.Oct.1659, FoolMoon: false, citizens: 1, action: Maximo Franecki (Werewolf) come to village
Day: 25.Oct.1659, FoolMoon: true, citizens: 1, action: Sleeping....
Day: 26.Oct.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 27.Oct.1659, FoolMoon: false, citizens: 1, action: Maximo Franecki (Werewolf) drink tea with Maximo Franecki (Werewolf)
Day: 28.Oct.1659, FoolMoon: false, citizens: 1, action: Maximo Franecki (Werewolf) drink tea with Maximo Franecki (Werewolf)
Day: 29.Oct.1659, FoolMoon: false, citizens: 1, action: Maximo Franecki (Werewolf) drink tea with Maximo Franecki (Werewolf)
Day: 30.Oct.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 31.Oct.1659, FoolMoon: false, citizens: 0, action: Maximo Franecki (Werewolf) go out from village
Day: 1.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 2.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 3.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 4.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 5.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 6.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 7.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 8.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 9.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 10.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 11.Nov.1659, FoolMoon: false, citizens: 1, action: Ardath Conroy (Werewolf) come to village
Day: 12.Nov.1659, FoolMoon: false, citizens: 1, action: Ardath Conroy (Werewolf) drink tea with Ardath Conroy (Werewolf)
Day: 13.Nov.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 14.Nov.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 15.Nov.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 16.Nov.1659, FoolMoon: false, citizens: 0, action: Ardath Conroy (Werewolf) go out from village
Day: 17.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 18.Nov.1659, FoolMoon: false, citizens: 0, action: Sleeping....
Day: 19.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) come to village
Day: 20.Nov.1659, FoolMoon: false, citizens: 2, action: Nicol Cremin (Peasant) come to village
Day: 21.Nov.1659, FoolMoon: false, citizens: 2, action: Sleeping....
Day: 22.Nov.1659, FoolMoon: true, citizens: 1, action: Nicol Cremin (Peasant) go out from village
Day: 23.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 24.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 25.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 26.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 27.Nov.1659, FoolMoon: false, citizens: 1, action: Sleeping....
Day: 28.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 29.Nov.1659, FoolMoon: false, citizens: 1, action: Ty Waelchi (Witch) drink tea with Ty Waelchi (Witch)
Day: 30.Nov.1659, FoolMoon: false, citizens: 2, action: Suzanna Brekke (Vampire) come to village
